Product_name,Quarter,Region,Current_price,Count,Latitude,Longitude,Vendor,Price_category,,73254
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,== NOT AVAILABLE ==,5999,7,13.535496,82.297328,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Baksa District,5999,1,26.6560299,90.7793029,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Bharuch,5999,1,21.7277475,72.9335895,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Bongaigaon,5999,1,26.4895534,90.500879,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Dehradun District,5999,1,30.4806817,77.3828982,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Dharmapuri,5999,1,12.1269508,78.1164646,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Kalahandi District,5999,1,19.8175806,82.6001055,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Moradabad,5999,1,28.8431354,78.697512,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Mungaoli,5999,1,24.4087581,78.0788467,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Nellore,5999,1,14.4289496,79.9106642,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Osmanabad,5999,1,18.1928171,76.0094119,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Purnia District,5999,1,25.7757179,87.4440956,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Ranchi,5999,1,23.3431425,85.1812404,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Rewari District,5999,1,28.2130796,76.3157244,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Rishra,5999,1,37.2811053,127.0507571,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Thrissur,5999,1,10.5113799,76.1532099,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Vijayawada,5999,1,16.5101531,80.5744208,Others,Low,,
"Alcatel 3V (Spectrum Gold, 32 GB)(3 GB RAM)",2019 3Q,Viluppuram District,5999,1,11.976072,78.7558774,Others,Low,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,== NOT AVAILABLE ==,29799,16,13.535496,82.297328,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Ahmedabad,29799,1,23.0199968,72.2995501,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Akbarpur Kanpur Dehat District,29799,1,26.3808344,79.9367808,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Bangalore,29799,1,12.9538477,77.3507442,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Bengaluru,29799,3,12.9538477,77.3507442,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Berachampa,29799,1,22.6968816,88.6784219,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Chennai,29799,1,13.0474878,80.0689252,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Dadri,29799,1,28.5574544,77.5177502,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Dharwad District,29799,1,15.3694594,74.5814201,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Ernakulam,29799,1,9.9708673,76.2382528,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Ghugus,29799,1,19.9324417,79.0952537,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Greater Noida,29799,1,28.498288,77.3759101,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Guntur,29799,1,16.3235591,80.3644781,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Gurgaon,29799,2,28.4228859,76.8496963,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Hyderabad,29799,2,17.4121531,78.1278513,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Indore,29799,1,22.7239117,75.723764,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Jogulamba District,29799,1,37.2811053,127.0507571,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Kanchipuram,29799,1,12.8298467,79.6768836,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Khopoli,29799,1,18.7953055,73.3013385,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Kolkata,29799,1,22.6757521,88.0495361,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Kozhikode,29799,1,11.2558266,75.7407734,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Manesar,29799,1,28.3503635,76.934391,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Mumbai,29799,1,19.0821978,72.7411,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Mysuru,29799,1,12.3106368,76.5656493,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Navi Mumbai,29799,1,19.0162992,72.893075,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,New Delhi,29799,5,28.5272181,77.0688997,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Pathanamthitta,29799,1,9.2603232,76.7080209,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Pernem,29799,1,15.7222127,73.7776108,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Radaur,29799,1,30.0275242,77.1293229,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Raigarh District,29799,1,22.0686504,82.8076936,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Raman,29799,1,37.2811053,127.0507571,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Sasaram,29799,1,24.9529164,83.9739984,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Sohna,29799,1,28.2459049,77.0539735,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Sonitpur District,29799,1,26.73586,91.9444175,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,The Nilgiris District,29799,1,11.4479606,76.063578,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Ullal,29799,1,12.7964381,74.8264641,Apple,Mid_3,,
"Apple iPhone 6s (Space Grey, 32 GB)",2019 3Q,Visakhapatnam,29799,1,17.7384734,82.9823971,Apple,Mid_3,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Ahmedabad,33999,1,23.0199968,72.2995501,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Alur,33999,1,37.2811053,127.0507571,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Bangalore,33999,2,12.9538477,77.3507442,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Basti District,33999,1,26.803343,82.6817437,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Bengaluru,33999,2,12.9538477,77.3507442,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Chennai,33999,1,13.0474878,80.0689252,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Chhatrapur,33999,1,19.3539019,84.9533694,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Lavachha,33999,1,20.3052691,72.9639804,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Mysore,33999,1,12.3106368,76.5656493,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,New Delhi,33999,2,28.5272181,77.0688997,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Sojat,33999,1,25.9284567,73.6598305,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Ujjain,33999,1,23.1689948,75.7622009,Apple,High,,
"Apple iPhone 6s Plus (Silver, 32 GB)",2019 3Q,Zirakpur,33999,1,30.6538185,76.7893691,Apple,High,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,== NOT AVAILABLE ==,47999,4,13.535496,82.297328,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Bengaluru,47999,1,12.9538477,77.3507442,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Berigai,47999,1,12.8056478,77.9670069,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Chandrapur,47999,1,19.9660801,79.2055009,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Gadwal,47999,1,16.2321284,77.7694684,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Gurgaon,47999,1,28.4228859,76.8496963,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Howrah,47999,1,22.5565568,87.895755,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Hyderabad,47999,1,17.4121531,78.1278513,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Jamshedpur,47999,1,22.7839673,86.0356849,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Kannadiparamba,47999,1,11.937405,75.3952217,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Kelambakkam,47999,1,12.7881133,80.2054075,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Mumbai,47999,2,19.0821978,72.7411,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,New Delhi,47999,2,28.5272181,77.0688997,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Pathanamthitta,47999,1,9.2603232,76.7080209,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Surat District,47999,1,21.190471,72.5857623,Apple,Extreme,,
"Apple iPhone 7 (Silver, 128 GB)",2019 3Q,Thiruvananthapuram,47999,1,8.4997267,76.8541261,Apple,Extreme,,
"Apple iPhone 7 Plus (Silver, 256 GB)",2019 3Q,Adilabad,62900,1,19.6624246,78.4953182,Apple,Extreme,,
"Apple iPhone 7 Plus (Silver, 256 GB)",2019 3Q,Maldah District,62900,1,25.0963368,87.8329032,Apple,Extreme,,
"Apple iPhone 8 Plus (Gold, 256 GB)",2019 3Q,== NOT AVAILABLE ==,62999,3,13.535496,82.297328,Apple,Extreme,,
"Apple iPhone 8 Plus (Gold, 256 GB)",2019 3Q,Bengaluru,62999,1,12.9538477,77.3507442,Apple,Extreme,,
"Apple iPhone 8 Plus (Gold, 256 GB)",2019 3Q,Bhopal,62999,1,23.1993477,77.2658056,Apple,Extreme,,
"Apple iPhone 8 Plus (Gold, 256 GB)",2019 3Q,Ghatal,62999,1,22.6606623,87.701947,Apple,Extreme,,
"Apple iPhone 8 Plus (Gold, 256 GB)",2019 3Q,Jalalabad,62999,1,34.4198073,70.4015041,Apple,Extreme,,
"Apple iPhone 8 Plus (Gold, 256 GB)",2019 3Q,Nagpur,62999,1,21.1610282,78.9324241,Apple,Extreme,,
"Apple iPhone 8 Plus (Gold, 256 GB)",2019 3Q,New Delhi,62999,1,28.5272181,77.0688997,Apple,Extreme,,
"Apple iPhone 8 Plus (Gold, 256 GB)",2019 3Q,New Town,62999,1,37.2811053,127.0507571,Apple,Extreme,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,== NOT AVAILABLE ==,28490,1,13.535496,82.297328,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Ahmedabad,28490,1,23.0199968,72.2995501,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Alappuzha,28490,1,9.5010297,76.2720653,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Ankleshwar,28490,1,21.626748,72.9494156,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Bangalore,28490,1,12.9538477,77.3507442,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Bengaluru,28490,4,12.9538477,77.3507442,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Chenai,28490,1,13.535496,82.297328,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Chennai,28490,3,13.0474878,80.0689252,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Dehradun,28490,1,30.3253538,77.8770494,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Dholka,28490,1,22.7353126,72.4266975,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,East Godavari District,28490,1,17.1543984,80.6189602,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Ernakulam District,28490,1,10.0468994,76.0658008,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Hyderabad,28490,1,17.4121531,78.1278513,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Ichalkaranji,28490,1,16.7043074,74.429025,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Kozhikode,28490,1,11.2558266,75.7407734,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Mangaluru,28490,1,12.9229829,74.7820231,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Mumbai,28490,1,19.0821978,72.7411,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Nellore,28490,1,14.4289496,79.9106642,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Pune,28490,1,18.5245649,73.7228812,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Raichur,28490,1,16.2161615,77.3171634,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Srikakulam,28490,1,18.3031464,83.8554661,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Thrissur,28490,1,10.5113799,76.1532099,Apple,Mid_3,,
"Apple iPhone SE (Silver, 128 GB)",2019 3Q,Tirunelveli,28490,1,8.721555,77.6721372,Apple,Mid_3,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,== NOT AVAILABLE ==,69895,18,13.535496,82.297328,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Ahmedabad,69895,1,23.0199968,72.2995501,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Bengaluru,69895,7,12.9538477,77.3507442,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Bhiwani District,69895,1,28.70959,75.4103898,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Chandigarh,69895,1,30.7350626,76.6934887,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Chennai,69895,1,13.0474878,80.0689252,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Coimbatore,69895,1,11.0116775,76.8271484,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Ghaziabad,69895,1,28.699581,77.254943,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Gurugram,69895,2,28.4228859,76.8496963,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Jatani,69895,1,20.1612165,85.6782954,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Kurali,69895,1,30.8326062,76.5588667,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Mumbai,69895,2,19.0821978,72.7411,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,New Delhi,69895,2,28.5272181,77.0688997,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Noida,69895,3,28.5166817,77.2580446,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Panchkula,69895,1,30.7024862,76.7922876,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Panipat,69895,1,29.3963429,76.8940807,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Patna,69895,1,25.6079707,85.0029573,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Phagwara,69895,1,31.2159341,75.688861,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Pune,69895,2,18.5245649,73.7228812,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Rajpura,69895,1,30.4789229,76.5588144,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Sonipat,69895,1,28.9489924,76.9437693,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Thane,69895,1,19.2138786,72.9314198,Apple,Extreme,,
"Apple iPhone X (Silver, 64 GB)",2019 3Q,Vadodara,69895,1,22.3220425,73.0330003,Apple,Extreme,,
"Asus Zenfone 4 Selfie (Black, 32 GB)(3 GB RAM)",2019 3Q,Agra,7499,1,27.1761049,77.8399274,Others,Low,,
"Asus Zenfone 4 Selfie (Black, 32 GB)(3 GB RAM)",2019 3Q,Kolkata,7499,1,22.6757521,88.0495361,Others,Low,,
"Asus Zenfone 4 Selfie (Black, 32 GB)(3 GB RAM)",2019 3Q,Malda,7499,1,25.0963368,87.8329032,Others,Low,,
"Asus Zenfone 5 (Black, 8 GB)(2 GB RAM)",2019 3Q,Bangalore,8499,1,12.9538477,77.3507442,Others,Mid_1,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,== NOT AVAILABLE ==,4999,3,13.535496,82.297328,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Adilabad,4999,1,19.6624246,78.4953182,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Adra,4999,1,37.2811053,127.0507571,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Agra,4999,1,27.1761049,77.8399274,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Ahmadpur,4999,1,37.2811053,127.0507571,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Ajmer,4999,1,26.4532261,74.5656734,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Akola,4999,2,20.7020799,76.9554839,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Alawalpur,4999,1,13.535496,82.297328,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Allahabad,4999,1,25.4021974,81.6614988,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Ambedkar Nagar,4999,1,26.4062382,82.1177057,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Amta,4999,1,37.2811053,127.0507571,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Anand,4999,1,37.2811053,127.0507571,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Arambag,4999,1,22.8827236,87.7497439,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Ariyallur,4999,1,37.2811053,127.0507571,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Aurangabad,4999,3,19.8700415,75.1651153,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Azhoor,4999,1,13.535496,82.297328,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Baidyabati,4999,1,22.7998475,88.3039219,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bairgania,4999,1,26.7360813,85.2560089,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Baloda,4999,1,22.1378429,82.4725199,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bangalore,4999,4,12.9538477,77.3507442,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bangawan,4999,1,23.1984111,82.0907855,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bankura District,4999,1,23.1309046,86.6302352,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Barasat,4999,1,22.7224702,88.4473926,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Barddhaman District,4999,1,23.4101141,86.4909839,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bargarh,4999,1,21.3481805,83.5945567,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Begampur,4999,1,22.7373095,88.2353374,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Belagavi,4999,1,15.8667018,74.4384,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bengaluru,4999,7,12.9538477,77.3507442,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Berhampore,4999,1,24.1002238,88.224849,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bhadreswar,4999,1,22.8220314,88.3362754,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bhainsdehi,4999,1,21.644691,77.5943854,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bharatpur,4999,1,27.2197363,77.4583548,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bhatpara,4999,1,22.8476162,88.371588,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bhojpur District,4999,1,25.4481823,84.2838724,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bhubaneswar,4999,3,20.3008702,85.7504127,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bihta Begusarai District,4999,1,37.2811053,127.0507571,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Birbhum,4999,1,24.0612795,86.9951817,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Birbhum District,4999,1,24.0612795,86.9951817,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bonaigarh,4999,1,21.8203676,84.934691,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Bongaigaon,4999,1,26.4895534,90.500879,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Chandauli,4999,1,25.26218,83.2445882,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Chandpur North Twenty Four Parganas District,4999,1,22.6867249,88.4229875,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Chelakkara,4999,1,37.2811053,127.0507571,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Chennai,4999,8,13.0474878,80.0689252,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Chikrand,4999,1,22.7192997,88.2595402,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Chilakaluripet,4999,2,16.0940505,80.1450146,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Chittoor District,4999,2,13.306833,77.9374029,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Chockli,4999,1,11.7271098,75.5427287,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Chunar,4999,1,25.1054874,82.8513815,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Coimbatore,4999,1,11.0116775,76.8271484,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Contai,4999,1,21.777155,87.7148431,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Dakshin Dinajpur District,4999,1,25.3871509,88.0257108,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Daltonganj,4999,1,24.047559,84.0446422,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Daman,4999,1,37.2811053,127.0507571,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Darbhanga,4999,2,26.1506267,85.8681586,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Deoghar,4999,1,24.4739933,86.6651875,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Dhanbad,4999,1,23.8020368,86.3642094,Others,Low,,
"Asus ZenFone Lite L1 (Gold, 16 GB)(2 GB RAM)",2019 3Q,Dhanwar,4999,1,24.4093442,85.9655479,Others,Low,,
