,Realme,Xiaomi,Vivo,Others,Huawei,Samsung,OPPO
0,1.008849557522124,1.0045977011494254,1.0,1.0120481927710843,1.0023866348448687,1.0070921985815602,1.0136363636363634
1,1.002212389380531,1.0045977011494254,1.0,1.0048192771084337,1.007159904534606,1.0141843971631204,0.968181818181818
2,0.9977876106194691,1.006896551724138,1.0043668122270741,1.0024096385542167,0.9880668257756562,1.0094562647754135,0.9818181818181818
3,0.9867256637168142,0.9862068965517242,0.9978165938864629,0.9831325301204819,0.9976133651551311,0.9763593380614656,1.0204545454545455
