Product_name,Week0,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,Week53,Week54,Week55,Week56,Week57,Week58,Week59,Week60,Week61,Week62,Week63,Week64,Week65,Week66,Week67,Week68,Week69,Week70,Week71,Week72,Week73,Week74,Week75,Week76,Week77,Week78,Week79,Week80,Week81,Weight_sum
"Apple iPhone 7 (Silver, 128 GB)",0,6,4,8,11,10,4,2,8,12,10,5,6,9,12,5,7,5,10,11,12,12,10,13,9,10,15,16,20,12,27,34,36,24,25,36,32,18,74,109,91,108,26,13,23,13,21,4,11,4,4,3,6,8,3,7,15,9,10,2,16,11,13,10,12,17,21,17,14,25,24,25,10,36,30,32,36,24,24,24,22,0,77.1
"Samsung Galaxy A2 Core (Dark Gray, 16 GB)(1 GB RAM)",0,2,4,10,15,15,6,11,3,2,7,6,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4
"Redmi Y3 (Prime Black, 64 GB)(4 GB RAM)",0,11,8,13,5,6,4,9,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3
"Vivo Y12 (Aqua Blue, 64 GB)(3 GB RAM)",0,10,11,12,16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4
"Samsung Galaxy M20 (Charcoal Black, 32 GB)(3 GB RAM)",0,7,3,7,10,6,7,8,2,2,5,5,0,1,1,0,1,3,1,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.05
"Moto G7 Power (Ceramic Black, 64 GB)(4 GB RAM)",0,1,5,5,10,6,3,2,8,4,3,5,1,9,4,9,2,2,3,3,3,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9
"Samsung On7 Pro (Gold, 16 GB)(2 GB RAM)",0,8,3,7,8,11,5,4,1,2,6,2,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.95
"Redmi 5 (Gold, 32 GB)(3 GB RAM)",0,4,4,4,8,9,3,8,0,2,4,0,3,3,0,3,0,8,2,7,3,3,3,5,5,3,4,5,4,6,13,9,11,11,10,12,15,8,16,23,16,28,1,8,11,11,7,13,9,6,5,4,9,4,3,4,16,13,12,5,9,10,9,10,2,3,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42.85
"Honor 10 Lite (Sky Blue, 64 GB)(6 GB RAM)",0,2,3,4,10,2,2,3,2,5,6,1,2,3,3,6,4,9,8,7,7,11,10,11,4,7,16,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.25
"Samsung Galaxy J6 Plus (Black, 64 GB)(4 GB RAM)",0,4,1,1,5,4,4,2,4,5,5,3,2,5,4,3,3,7,8,11,8,15,18,12,8,10,29,20,18,11,16,9,18,14,6,12,12,10,8,10,17,12,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6
"Vivo Y12 (Aqua Blue, 32 GB)(4 GB RAM)",0,4,8,6,12,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.45
"Honor Play (Midnight Black, 64 GB)(6 GB RAM)",0,8,2,9,9,6,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,0,0,2,1,1,2,1,0,0,4,1,2,1,1,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3
"Samsung Galaxy M10 (Charcoal Black, 32 GB)(3 GB RAM)",0,4,3,8,10,10,1,2,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7
"Realme U1 (Fiery Gold, 64 GB)(4 GB RAM)",0,0,1,1,1,1,2,4,1,4,4,3,2,6,3,2,4,9,6,5,3,6,9,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.85
"Google Pixel 3 XL (Clearly White, 128 GB)(4 GB RAM)",0,1,0,1,4,5,1,1,5,4,3,4,0,1,0,0,0,1,1,1,2,0,1,1,1,0,0,1,3,0,2,2,2,3,1,3,3,1,4,5,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
"Vivo V7+ (Matte Black, 64 GB)(4 GB RAM)",0,2,1,0,4,1,0,0,0,2,3,0,2,4,2,5,0,1,3,3,2,0,0,4,1,1,1,3,2,4,4,8,5,2,5,4,6,2,13,10,14,8,4,5,6,7,4,9,11,11,7,7,2,3,6,6,21,28,22,3,26,36,34,32,27,58,63,53,42,36,51,43,4,56,58,60,46,29,34,29,34,0,15.75
"Google Pixel 3 (Clearly White, 64 GB)(4 GB RAM)",0,1,0,0,3,1,0,2,2,0,5,0,2,2,6,0,0,1,2,2,2,2,0,1,1,0,1,5,2,4,9,5,5,5,6,6,5,2,9,13,13,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4
"Apple iPhone 8 Plus (Gold, 256 GB)",0,3,1,0,5,3,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,1,0,0,1,2,2,1,1,0,2,1,2,0,2,2,2,0,4,4,8,9,2,1,1,2,0,0,1,2,0,0,1,0,0,1,1,3,5,1,3,1,1,1,0,0,0,0,1,10,6,5,0,1,3,8,4,2,2,1,3,0,12.75
"Panasonic Eluga A4 (Mocha Gold, 32 GB)(3 GB RAM)",0,0,2,1,0,4,2,0,2,1,0,1,0,0,1,0,4,2,3,1,3,4,0,1,1,1,1,2,0,0,2,3,5,3,7,6,3,6,11,14,19,10,7,11,8,10,10,22,24,6,13,5,6,7,10,7,33,23,28,6,75,88,89,80,53,100,97,111,83,36,33,35,6,1,2,1,0,0,0,0,1,0,12.35
"OPPO F7 (Red, 64 GB)(4 GB RAM)",0,0,2,0,1,2,0,0,0,2,2,0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,2,4,3,1,5,3,3,2,4,5,5,1,8,20,21,16,5,10,11,10,15,22,20,30,7,16,11,10,17,26,62,48,35,16,99,99,78,84,89,161,169,171,118,49,74,73,17,0,0,0,0,0,0,0,0,0,7.75
"Honor Holly 2 Plus (White, 16 GB)(2 GB RAM)",0,0,1,0,0,0,1,0,1,2,1,0,3,1,1,1,2,1,1,1,0,1,0,0,1,0,0,2,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45
"Samsung Galaxy S9 Plus (Burgundy Red, 64 GB)(6 GB RAM)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,2,3,1,2,3,1,6,2,2,0,0,0,2,3,1,3,1,4,0,4,6,8,5,9,5,3,1,4,4,5,6,12,4,4,11,5,11,9,2,14,13,10,12,26,24,30,6,57,64,55,73,13,0,0,0,0,1.7
"Apple iPhone 8 Plus (PRODUCT)RED (Red, 256 GB)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
"Itel A44 Air (Slate Grey, 8 GB)(1 GB RAM)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lava Z62 (Space Blue, 16 GB)(2 GB RAM)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Micromax iOne (Black, 16 GB)(2 GB RAM)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nubia Red Magic 3 (Camouflage, 256 GB)(12 GB RAM)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OPPO A9 (Fluorite Purple, 128 GB)(4 GB RAM)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Samsung Galaxy A80 (Phantom Black, 128 GB)(8 GB RAM)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tecno Camon i4 (Aqua Blue, 32 GB)(2 GB RAM)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vivo Y90 (Gold, 16 GB)(2 GB RAM)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
