,Others,Huawei,Realme,Vivo,OPPO,Xiaomi,Samsung
0,0.9720670391061452,1.0049140049140048,0.9904534606205251,1.0,1.0,0.9922480620155039,0.9564102564102565
1,0.958100558659218,1.0294840294840295,0.9928400954653938,1.016509433962264,0.991130820399113,0.9974160206718345,0.9333333333333333
2,0.8547486033519553,0.9385749385749385,1.0023866348448687,0.9150943396226414,1.0022172949002217,0.9534883720930232,0.882051282051282
3,1.0502793296089385,0.9729729729729729,0.9570405727923627,1.0235849056603772,1.0022172949002217,0.979328165374677,0.8974358974358975
4,1.053072625698324,1.0196560196560196,1.0334128878281623,0.9952830188679245,1.0022172949002217,1.0310077519379846,1.0974358974358975
