,Samsung,Xiaomi,OPPO,Vivo,Realme,Huawei,Others
0,1.0247252747252746,1.0052356020942408,1.0,0.9976470588235294,1.0072815533980584,1.0123762376237624,1.0
1,1.0,1.0104712041884816,0.991130820399113,1.0141176470588233,1.0097087378640777,1.0371287128712872,0.9856321839080461
2,0.945054945054945,0.9659685863874345,1.0022172949002217,0.9129411764705883,1.0194174757281553,0.9455445544554455,0.8793103448275862
3,0.9615384615384615,0.9921465968586388,1.0022172949002217,1.0211764705882354,0.9733009708737863,0.9801980198019802,1.0804597701149425
